run	time	firm	entrant	price	output	mcosts	profits	rule	N	K	firms	theta	global	rule_pram
1	46	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	46	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	46	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	46	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	46	15	0	0.000	0.000	0.724	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	46	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	46	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	46	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	47	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	47	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	47	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	47	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	47	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	47	15	0	0.000	0.000	0.720	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	47	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	47	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	47	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	47	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	48	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	48	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	48	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	48	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	48	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	48	15	0	0.000	0.000	0.717	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	16	0	0.000	0.000	0.738	0.000	0.00	20	10	20	0.85	0.208	0.600
1	48	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	48	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	48	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	48	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	49	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	49	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	49	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	49	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	49	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	49	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	16	0	0.000	0.000	0.738	0.000	0.00	20	10	20	0.85	0.208	0.600
1	49	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	49	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	49	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	49	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	50	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	50	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	50	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	50	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	50	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	50	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	16	1	0.572	0.001	0.571	0.000	0.00	20	10	20	0.85	0.208	0.600
1	50	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	50	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	50	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	50	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	51	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	51	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	51	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	51	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	51	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	14	1	0.572	0.048	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	51	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	16	1	0.572	0.001	0.570	0.000	0.00	20	10	20	0.85	0.208	0.600
1	51	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	51	18	1	0.572	0.120	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	51	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	51	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	52	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	52	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	7	1	0.570	0.105	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	52	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	52	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	10	1	0.570	0.150	0.420	0.022	1.00	20	10	20	0.85	0.208	0.600
1	52	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	14	1	0.570	0.047	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	52	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	16	1	0.570	0.010	0.560	0.000	0.00	20	10	20	0.85	0.208	0.600
1	52	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	52	18	1	0.570	0.119	0.451	0.014	0.00	20	10	20	0.85	0.208	0.600
1	52	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	52	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	53	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	53	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	7	1	0.569	0.104	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	53	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	53	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	10	1	0.569	0.149	0.420	0.022	1.00	20	10	20	0.85	0.208	0.600
1	53	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	14	1	0.569	0.046	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	53	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	16	1	0.569	0.014	0.556	0.000	0.00	20	10	20	0.85	0.208	0.600
1	53	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	53	18	1	0.569	0.118	0.451	0.014	0.00	20	10	20	0.85	0.208	0.600
1	53	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	53	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	54	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	54	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	7	1	0.546	0.081	0.465	0.006	0.00	20	10	20	0.85	0.208	0.600
1	54	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	54	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	10	1	0.546	0.125	0.420	0.016	1.00	20	10	20	0.85	0.208	0.600
1	54	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	14	1	0.546	0.022	0.523	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	54	16	1	0.546	0.132	0.414	0.017	0.00	20	10	20	0.85	0.208	0.600
1	54	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	54	18	1	0.546	0.094	0.451	0.009	0.00	20	10	20	0.85	0.208	0.600
1	54	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	54	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	55	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	55	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	7	1	0.571	0.106	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	55	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	55	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	55	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	14	1	0.571	0.047	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	55	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	55	16	1	0.571	0.157	0.414	0.025	0.00	20	10	20	0.85	0.208	0.600
1	55	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	55	18	1	0.571	0.119	0.451	0.014	0.00	20	10	20	0.85	0.208	0.600
1	55	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	55	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	56	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	56	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	7	1	0.571	0.106	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	56	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	56	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	56	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	14	1	0.571	0.047	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	56	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	56	16	1	0.571	0.157	0.414	0.025	0.00	20	10	20	0.85	0.208	0.600
1	56	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	56	18	1	0.571	0.119	0.451	0.014	0.00	20	10	20	0.85	0.208	0.600
1	56	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	56	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	57	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	57	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	7	1	0.571	0.106	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	57	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	57	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	57	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	14	1	0.571	0.047	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	57	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	57	16	1	0.571	0.157	0.414	0.025	0.00	20	10	20	0.85	0.208	0.600
1	57	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	57	18	1	0.571	0.119	0.451	0.014	0.00	20	10	20	0.85	0.208	0.600
1	57	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	57	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	58	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	58	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	7	1	0.571	0.106	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	58	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	58	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	58	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	14	1	0.571	0.047	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	58	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	58	16	1	0.571	0.157	0.414	0.025	0.00	20	10	20	0.85	0.208	0.600
1	58	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	58	18	1	0.571	0.119	0.451	0.014	0.00	20	10	20	0.85	0.208	0.600
1	58	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	58	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	59	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	59	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	7	1	0.571	0.106	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	59	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	59	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	59	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	14	1	0.571	0.047	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	59	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	59	16	1	0.571	0.157	0.414	0.025	0.00	20	10	20	0.85	0.208	0.600
1	59	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	59	18	1	0.571	0.119	0.451	0.014	0.00	20	10	20	0.85	0.208	0.600
1	59	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	59	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	60	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	2	0	0.000	0.000	0.658	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	60	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	7	1	0.571	0.106	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	60	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	60	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	10	0	0.000	0.000	0.732	0.000	1.00	20	10	20	0.85	0.208	0.600
1	60	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	12	0	0.000	0.000	0.730	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	14	1	0.571	0.047	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	60	15	0	0.000	0.000	0.692	0.000	0.00	20	10	20	0.85	0.208	0.600
1	60	16	1	0.571	0.157	0.414	0.025	0.00	20	10	20	0.85	0.208	0.600
1	60	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	60	18	1	0.571	0.119	0.451	0.014	0.00	20	10	20	0.85	0.208	0.600
1	60	19	0	0.000	0.000	0.672	0.000	1.00	20	10	20	0.85	0.208	0.600
1	60	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	61	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	2	0	0.000	0.000	0.658	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	61	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	61	7	1	0.571	0.106	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	61	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
